incident_id,alignment,fitness,missing,repetition,mismatch,totMissing,totRepetition,totMismatch,costMissing,costRepetition,costMismatch,costTotal,severity
INC0002685,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]W;[L]W;[S]R;[S]C;,0.33333333333333337,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 9, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,11,0,0.25,0.1892857142857143,0.0,0.14685714285714285,low
INC0002687,[S]N;[L]N;[L]N;[S]A;[L]A;[L]W;[L]W;[L]W;[S]R;[S]C;,0.5714285714285714,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 2, 'A': 1, 'W': 3, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,6,0,0.0,0.135,0.0,0.0459,low
INC0002689,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 2, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,2,0,0.25,0.1,0.0,0.1165,low
INC0002690,[S]N;[L]N;[M]A;[S]R;[S]C;,0.75,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low
INC0002693,[S]N;[L]N;[L]W;[S]A;[L]A;[S]R;[S]C;,0.7272727272727273,"{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}","{'N': 1, 'W': 1, 'A': 1, 'R': 0, 'C': 0}","{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}",0,3,0,0.0,0.09999999999999999,0.0,0.034,low
INC0002694,[S]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,0.34782608695652173,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 4, 'A': 11, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,15,0,0.0,1,0.0,0.34,low
INC0002696,[S]N;[M]A;[S]R;[S]C;,0.8571428571428572,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,0,0,0.25,0.0,0.0,0.0825,low
INC0002699,[S]N;[L]N;[M]A;[L]N;[L]N;[S]R;[S]C;,0.6,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 3, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}",1,3,1,0.25,0.125,0.05833333333333333,0.14425,low
INC0002702,[S]N;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]A;[L]W;[S]R;[S]C;,0.5,"{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}","{'N': 0, 'W': 8, 'A': 0, 'R': 0, 'C': 0}","{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}",0,8,0,0.0,0.13333333333333333,0.0,0.04533333333333334,low
INC0002703,[L]N;[S]N;[S]A;[L]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.5714285714285714,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 1, 'A': 1, 'W': 4, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,6,0,0.0,0.13,0.0,0.0442,low
INC0002704,[S]N;[L]N;[M]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.5,"{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}","{'N': 1, 'A': 0, 'W': 4, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,5,0,0.25,0.13125,0.0,0.12712500000000002,low
INC0002705,[S]N;[L]N;[L]N;[L]N;[S]A;[S]R;[S]C;,0.7272727272727273,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 3, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,3,0,0.0,0.10714285714285714,0.0,0.03642857142857143,low
INC0002706,[M]N;[S]A;[L]A;[S]R;[S]C;,0.75,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low
INC0002707,[S]N;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,0.5333333333333333,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 7, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,7,0,0.0,0.1590909090909091,0.0,0.05409090909090909,low
INC0002708,[S]N;[L]N;[L]N;[L]N;[L]A;[S]A;[L]W;[S]R;[S]C;,0.6153846153846154,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 3, 'A': 1, 'W': 1, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,5,0,0.0,0.13333333333333333,0.0,0.04533333333333334,low
INC0002709,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,0.8,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 2, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,2,0,0.0,0.08333333333333333,0.0,0.028333333333333335,low
INC0002710,[S]N;[L]N;[S]A;[S]R;[S]C;,0.8888888888888888,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,1,0,0.0,0.05,0.0,0.017,low
INC0002711,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[S]A;[S]R;[S]C;,0.4,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 11, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,12,0,0.0,1,0.0,0.34,low
INC0002713,[S]N;[L]N;[M]A;[S]R;[S]C;,0.75,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low
INC0002714,[S]N;[M]A;[S]R;[S]C;,0.8571428571428572,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,0,0,0.25,0.0,0.0,0.0825,low
INC0002715,[M]N;[L]A;[L]A;[S]A;[L]W;[L]W;[L]W;[L]W;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.2727272727272727,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 3, 'W': 12, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,15,0,0.25,1,0.0,0.42250000000000004,medium
INC0002716,[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[L]R;[S]R;[S]C;,0.5,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 4, 'A': 0, 'R': 1, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}",1,5,1,0.25,0.15,0.04375,0.1479375,low
INC0002717,[S]N;[L]A;[S]A;[L]W;[L]W;[L]A;[S]R;[S]C;,0.6666666666666667,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 2, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,4,0,0.0,0.1125,0.0,0.038250000000000006,low
INC0002718,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.3529411764705882,"{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}","{'N': 5, 'A': 0, 'W': 5, 'R': 0, 'C': 0}","{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}",1,10,1,0.25,0.17307692307692307,0.026923076923076925,0.15023076923076922,low
INC0002720,[S]N;[L]W;[M]A;[S]R;[S]C;,0.75,"{'N': 0, 'W': 0, 'A': 1, 'R': 0, 'C': 0}","{'N': 0, 'W': 1, 'A': 0, 'R': 0, 'C': 0}","{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}",1,1,0,0.25,0.05,0.0,0.0995,low
INC0002721,[L]N;[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[L]A;[S]R;[S]C;,0.5714285714285714,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 4, 'A': 2, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,6,0,0.0,0.15000000000000002,0.0,0.05100000000000001,low
INC0002723,[M]N;[S]A;[L]A;[L]W;[L]W;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,0.4285714285714286,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 5, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,7,0,0.25,0.165,0.0,0.1386,low
INC0002725,[S]N;[L]N;[L]N;[S]A;[L]W;[S]R;[S]C;,0.7272727272727273,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 2, 'A': 0, 'W': 1, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,3,0,0.0,0.09999999999999999,0.0,0.034,low
INC0002726,[M]N;[L]A;[L]A;[L]W;[L]W;[S]A;[S]R;[S]C;,0.5454545454545454,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 2, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,4,0,0.25,0.12857142857142856,0.0,0.12621428571428572,low
INC0002727,[M]N;[M]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",2,0,0,1,0.0,0.0,0.33,low
INC0002731,[S]N;[L]N;[M]A;[S]R;[S]C;,0.75,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low
INC0002732,[S]N;[L]W;[M]A;[S]R;[S]C;,0.75,"{'N': 0, 'W': 0, 'A': 1, 'R': 0, 'C': 0}","{'N': 0, 'W': 1, 'A': 0, 'R': 0, 'C': 0}","{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}",1,1,0,0.25,0.05,0.0,0.0995,low
INC0002733,[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]W;[S]R;[S]C;,0.3529411764705882,"{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}","{'N': 9, 'A': 0, 'W': 1, 'R': 0, 'C': 0}","{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}",1,10,1,0.25,0.18846153846153846,0.026923076923076925,0.15546153846153848,low
INC0002735,[M]N;[S]A;[S]R;[S]C;,0.8571428571428572,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,0,0,0.25,0.0,0.0,0.0825,low
INC0002736,[S]N;[L]N;[M]A;[S]R;[S]C;,0.75,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low
INC0002740,[S]N;[L]N;[M]A;[L]N;[L]W;[S]R;[S]C;,0.6,"{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}","{'N': 2, 'A': 0, 'W': 1, 'R': 0, 'C': 0}","{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}",1,3,1,0.25,0.11666666666666667,0.05833333333333333,0.14141666666666666,low
INC0002742,[M]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,0.6,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 3, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,3,0,0.25,0.125,0.0,0.125,low
INC0002743,[S]N;[L]N;[M]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.5,"{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}","{'N': 1, 'A': 0, 'W': 4, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,5,0,0.25,0.13125,0.0,0.12712500000000002,low
INC0002744,[S]N;[L]N;[S]A;[S]R;[S]C;,0.8888888888888888,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,1,0,0.0,0.05,0.0,0.017,low
INC0002747,[M]N;[S]A;[L]A;[S]R;[S]C;,0.75,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low
INC0002748,[S]N;[L]N;[L]A;[L]A;[S]A;[L]A;[L]A;[S]R;[S]C;,0.6153846153846154,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 4, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,5,0,0.0,0.1388888888888889,0.0,0.04722222222222223,low
INC0002749,[L]N;[S]N;[S]A;[L]A;[L]A;[S]R;[S]C;,0.7272727272727273,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 2, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,3,0,0.0,0.10714285714285714,0.0,0.03642857142857143,low
INC0002753,[S]N;[L]N;[L]W;[L]W;[L]W;[S]A;[S]R;[S]C;,0.6666666666666667,"{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}","{'N': 1, 'W': 3, 'A': 0, 'R': 0, 'C': 0}","{'N': 0, 'W': 0, 'A': 0, 'R': 0, 'C': 0}",0,4,0,0.0,0.10625000000000001,0.0,0.036125000000000004,low
INC0002755,[S]N;[M]A;[S]R;[S]C;,0.8571428571428572,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,0,0,0.25,0.0,0.0,0.0825,low
INC0002756,[S]N;[L]N;[L]A;[L]A;[S]A;[L]W;[L]W;[S]R;[S]C;,0.6153846153846154,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 1, 'A': 2, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,5,0,0.0,0.12777777777777777,0.0,0.043444444444444445,low
INC0002757,[L]N;[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[S]R;[S]C;,0.5,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 5, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}",1,5,1,0.25,0.15625,0.04375,0.1500625,low
INC0002758,[S]N;[L]N;[M]A;[L]W;[L]W;[S]R;[S]C;,0.6,"{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}","{'N': 1, 'A': 0, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,3,0,0.25,0.10833333333333334,0.0,0.11933333333333335,low
INC0002759,[S]N;[L]N;[M]A;[L]W;[L]W;[S]R;[S]C;,0.6,"{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}","{'N': 1, 'A': 0, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,3,0,0.25,0.10833333333333334,0.0,0.11933333333333335,low
INC0002760,[S]N;[S]A;[L]A;[L]A;[L]W;[L]W;[L]W;[L]A;[S]R;[S]C;,0.5714285714285714,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 3, 'W': 3, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,6,0,0.0,0.135,0.0,0.0459,low
INC0002762,[S]N;[L]N;[L]N;[S]A;[L]A;[L]A;[S]R;[S]C;,0.6666666666666667,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 2, 'A': 2, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,4,0,0.0,0.125,0.0,0.0425,low
INC0002763,[L]N;[S]N;[L]N;[L]N;[L]N;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,0.5333333333333333,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 4, 'A': 3, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,7,0,0.0,0.1590909090909091,0.0,0.05409090909090909,low
INC0002764,[S]N;[S]A;[L]A;[L]A;[L]A;[L]W;[S]R;[S]C;,0.6666666666666667,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 3, 'W': 1, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,4,0,0.0,0.11875,0.0,0.040375,low
INC0002767,[S]N;[L]N;[L]N;[L]N;[S]A;[S]R;[S]C;,0.7272727272727273,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 3, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,3,0,0.0,0.10714285714285714,0.0,0.03642857142857143,low
INC0002768,[M]N;[M]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",2,0,0,1,0.0,0.0,0.33,low
INC0002769,[S]N;[L]N;[M]A;[L]N;[L]W;[L]W;[S]R;[S]C;,0.5454545454545454,"{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}","{'N': 2, 'A': 0, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}",1,4,1,0.25,0.12857142857142856,0.049999999999999996,0.14271428571428574,low
INC0002770,[S]N;[L]N;[S]A;[L]A;[S]R;[S]C;,0.8,"{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 1, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",0,2,0,0.0,0.08333333333333333,0.0,0.028333333333333335,low
INC0002771,[S]N;[M]A;[S]R;[S]C;,0.8571428571428572,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,0,0,0.25,0.0,0.0,0.0825,low
INC0002772,[M]N;[S]A;[L]A;[S]R;[S]C;,0.75,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,1,0,0.25,0.0625,0.0,0.10375000000000001,low
INC0002773,[M]N;[M]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",2,0,0,1,0.0,0.0,0.33,low
INC0002774,[M]N;[M]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",2,0,0,1,0.0,0.0,0.33,low
INC0002776,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]W;[L]W;[S]A;[S]R;[S]C;,0.4,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 6, 'A': 4, 'W': 2, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,12,0,0.0,0.18125,0.0,0.061625,low
INC0002777,[M]N;[M]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",2,0,0,1,0.0,0.0,0.33,low
INC0002780,[L]N;[S]N;[L]N;[L]N;[L]N;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,0.2857142857142857,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 4, 'A': 10, 'W': 6, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,20,0,0.0,0.19583333333333336,0.0,0.06658333333333334,low
INC0002782,[M]N;[L]A;[S]A;[L]W;[L]W;[L]W;[L]W;[L]A;[S]R;[S]C;,0.46153846153846156,"{'N': 1, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 2, 'W': 4, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",1,6,0,0.25,0.14444444444444443,0.0,0.13161111111111112,low
INC0002783,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,0.6666666666666667,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 2, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,2,0,0.25,0.1,0.0,0.1165,low
INC0002789,[L]N;[L]N;[S]N;[M]A;[S]R;[S]C;,0.6666666666666667,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 2, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,2,0,0.25,0.1,0.0,0.1165,low
INC0002794,[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.30000000000000004,"{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}","{'N': 4, 'A': 0, 'W': 9, 'R': 0, 'C': 0}","{'N': 0, 'A': 1, 'W': 0, 'R': 0, 'C': 0}",1,13,1,0.25,0.175,0.021875,0.14921875,low
INC0002802,[L]N;[L]N;[S]N;[M]A;[S]R;[S]C;,0.6666666666666667,"{'N': 0, 'A': 1, 'R': 0, 'C': 0, 'W': 0}","{'N': 2, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,2,0,0.25,0.1,0.0,0.1165,low
INC0002804,[S]N;[L]N;[L]N;[L]N;[L]A;[L]A;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.4444444444444444,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 3, 'A': 2, 'W': 5, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,10,0,0.0,0.1607142857142857,0.0,0.05464285714285714,low
INC0002805,[S]N;[L]A;[S]A;[L]A;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,0.5,"{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}","{'N': 0, 'A': 4, 'W': 4, 'R': 0, 'C': 0}","{'N': 0, 'A': 0, 'W': 0, 'R': 0, 'C': 0}",0,8,0,0.0,0.15,0.0,0.051000000000000004,low
INC0002807,[M]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,0.6,"{'N': 1, 'A': 0, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 3, 'R': 0, 'C': 0, 'W': 0}","{'N': 0, 'A': 0, 'R': 0, 'C': 0, 'W': 0}",1,3,0,0.25,0.125,0.0,0.125,low
