incident_id,impact,urgency,priority,category,openTs,closeTs,reassignment,reopen,updates
INC0031991,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 08:43,28/5/2016 09:07,0,0,1
INC0031993,2 - Medium,2 - Medium,3 - Moderate,Category 34,23/5/2016 08:44,28/5/2016 17:07,0,0,3
INC0031994,2 - Medium,2 - Medium,3 - Moderate,Category 23,23/5/2016 08:44,29/5/2016 10:07,3,0,9
INC0031996,2 - Medium,2 - Medium,3 - Moderate,Category 9,23/5/2016 08:45,29/5/2016 15:07,0,0,5
INC0031997,1 - High,2 - Medium,2 - High,Category 23,23/5/2016 08:47,28/5/2016 17:07,2,0,12
INC0032000,2 - Medium,2 - Medium,3 - Moderate,Category 23,23/5/2016 08:50,28/5/2016 10:07,1,0,2
INC0032001,2 - Medium,2 - Medium,3 - Moderate,Category 44,23/5/2016 08:55,28/5/2016 15:07,0,0,3
INC0032002,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 08:55,28/5/2016 11:07,0,0,2
INC0032003,2 - Medium,2 - Medium,3 - Moderate,Category 61,23/5/2016 08:57,28/5/2016 16:07,1,0,7
INC0032004,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 08:57,30/5/2016 09:07,3,0,5
INC0032006,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 08:59,28/5/2016 09:10,0,0,3
INC0032007,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 09:01,28/5/2016 11:07,1,0,5
INC0032008,2 - Medium,2 - Medium,3 - Moderate,Category 9,23/5/2016 09:01,29/5/2016 12:07,0,0,9
INC0032009,2 - Medium,2 - Medium,3 - Moderate,Category 20,23/5/2016 09:03,28/5/2016 16:07,1,0,3
INC0032010,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 09:05,27/6/2016 12:00,3,0,16
INC0032011,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 09:06,28/5/2016 10:07,2,0,6
INC0032013,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 09:08,5/6/2016 18:07,0,0,4
INC0032015,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 09:11,5/6/2016 15:07,7,0,16
INC0032016,2 - Medium,2 - Medium,3 - Moderate,Category 43,23/5/2016 09:11,28/5/2016 11:07,0,0,5
INC0032017,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 09:13,28/5/2016 11:07,0,0,2
INC0032019,2 - Medium,2 - Medium,3 - Moderate,Category 24,23/5/2016 09:14,30/5/2016 10:07,0,0,5
INC0032020,2 - Medium,2 - Medium,3 - Moderate,Category 20,23/5/2016 09:14,28/5/2016 11:07,0,0,2
INC0032021,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 09:15,28/5/2016 11:07,0,0,2
INC0032022,2 - Medium,2 - Medium,3 - Moderate,Category 34,23/5/2016 09:16,5/12/2016 13:00,2,0,73
INC0032023,2 - Medium,2 - Medium,3 - Moderate,Category 51,23/5/2016 09:18,28/5/2016 17:07,2,0,4
INC0032024,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 09:19,28/5/2016 10:07,0,0,2
INC0032025,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 09:20,28/5/2016 15:07,0,0,5
INC0032026,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 09:20,4/6/2016 18:07,1,0,6
INC0032027,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 09:20,28/5/2016 10:07,1,0,5
INC0032028,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 09:21,28/5/2016 15:07,1,0,4
INC0032029,2 - Medium,2 - Medium,3 - Moderate,Category 17,23/5/2016 09:23,28/5/2016 10:07,0,0,2
INC0032030,2 - Medium,2 - Medium,3 - Moderate,Category 43,23/5/2016 09:24,28/5/2016 11:07,0,0,2
INC0032031,2 - Medium,2 - Medium,3 - Moderate,Category 57,23/5/2016 09:24,28/5/2016 15:07,2,0,6
INC0032034,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 09:25,4/6/2016 09:07,1,0,7
INC0032036,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 09:25,28/5/2016 10:07,0,0,3
INC0032037,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 09:27,28/5/2016 11:07,0,0,2
INC0032038,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 09:29,28/5/2016 10:10,0,0,2
INC0032039,2 - Medium,2 - Medium,3 - Moderate,Category 20,23/5/2016 09:29,28/5/2016 10:07,0,0,2
INC0032040,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 09:31,28/5/2016 14:07,0,0,4
INC0032041,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 09:31,28/5/2016 10:07,0,0,4
INC0032042,2 - Medium,2 - Medium,3 - Moderate,Category 20,23/5/2016 09:33,28/5/2016 10:07,0,0,2
INC0032044,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 09:34,28/5/2016 11:07,0,0,2
INC0032045,2 - Medium,2 - Medium,3 - Moderate,Category 7,23/5/2016 09:35,30/5/2016 09:07,1,0,9
INC0032046,2 - Medium,2 - Medium,3 - Moderate,Category 54,23/5/2016 09:35,29/5/2016 11:07,0,0,6
INC0032047,2 - Medium,2 - Medium,3 - Moderate,Category 23,23/5/2016 09:36,29/5/2016 09:07,1,0,4
INC0032048,2 - Medium,2 - Medium,3 - Moderate,Category 9,23/5/2016 09:37,5/6/2016 17:07,0,0,15
INC0032052,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 09:39,7/9/2016 11:00,1,0,37
INC0032053,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 09:41,28/5/2016 10:07,0,0,3
INC0032054,2 - Medium,2 - Medium,3 - Moderate,Category 17,23/5/2016 09:41,29/5/2016 15:07,1,0,8
INC0032057,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 09:43,28/5/2016 10:07,0,0,2
INC0032059,1 - High,2 - Medium,2 - High,Category 46,23/5/2016 09:44,28/5/2016 15:07,0,0,6
INC0032060,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 09:45,28/5/2016 17:07,0,0,3
INC0032061,3 - Low,3 - Low,4 - Low,Category 32,23/5/2016 09:46,28/5/2016 10:07,0,0,2
INC0032062,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 09:47,28/5/2016 10:07,0,0,2
INC0032063,2 - Medium,2 - Medium,3 - Moderate,Category 57,23/5/2016 09:49,28/5/2016 11:07,1,0,4
INC0032064,2 - Medium,2 - Medium,3 - Moderate,Category 20,23/5/2016 09:50,6/6/2016 14:07,1,0,10
INC0032065,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 09:50,28/5/2016 11:07,0,0,2
INC0032066,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 09:52,4/6/2016 14:07,1,0,5
INC0032067,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 09:53,28/5/2016 11:07,0,0,2
INC0032069,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 09:53,28/5/2016 10:07,0,0,1
INC0032070,2 - Medium,2 - Medium,3 - Moderate,Category 28,23/5/2016 09:54,29/5/2016 15:07,0,0,5
INC0032071,2 - Medium,2 - Medium,3 - Moderate,Category 9,23/5/2016 09:54,29/5/2016 12:07,0,0,8
INC0032073,2 - Medium,2 - Medium,3 - Moderate,Category 23,23/5/2016 09:57,28/5/2016 17:07,1,0,5
INC0032074,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 09:57,28/5/2016 11:07,0,0,4
INC0032075,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 10:02,28/5/2016 11:07,0,0,1
INC0032076,2 - Medium,2 - Medium,3 - Moderate,Category 9,23/5/2016 10:02,28/5/2016 10:10,0,0,2
INC0032078,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 10:03,19/6/2016 12:00,0,0,13
INC0032079,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 10:04,28/5/2016 10:10,0,0,2
INC0032080,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 10:04,29/5/2016 11:07,0,0,2
INC0032081,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 10:06,28/5/2016 11:07,0,0,2
INC0032082,2 - Medium,2 - Medium,3 - Moderate,Category 23,23/5/2016 10:06,28/5/2016 12:07,1,0,6
INC0032083,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 10:08,29/5/2016 11:07,4,0,9
INC0032084,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 10:10,26/7/2016 10:00,2,0,29
INC0032085,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 10:10,28/5/2016 11:07,0,0,2
INC0032086,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 10:10,7/6/2016 16:07,0,0,10
INC0032087,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 10:12,20/7/2016 17:10,1,0,25
INC0032088,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 10:13,28/5/2016 11:07,0,0,2
INC0032089,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 10:15,28/5/2016 11:07,2,0,6
INC0032090,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 10:16,28/5/2016 11:07,0,0,2
INC0032091,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 10:17,28/5/2016 11:07,0,0,2
INC0032092,2 - Medium,2 - Medium,3 - Moderate,Category 34,23/5/2016 10:19,4/6/2016 15:07,1,0,7
INC0032093,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 10:19,28/5/2016 14:07,0,0,5
INC0032094,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 10:20,28/5/2016 11:07,0,0,2
INC0032095,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 10:20,28/5/2016 12:07,0,0,2
INC0032097,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 10:21,4/6/2016 16:07,2,0,11
INC0032098,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 10:22,29/5/2016 10:07,1,0,3
INC0032099,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 10:22,28/5/2016 11:07,0,0,2
INC0032100,2 - Medium,2 - Medium,3 - Moderate,Category 44,23/5/2016 10:26,28/5/2016 11:07,1,0,5
INC0032101,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 10:27,28/5/2016 11:07,0,0,2
INC0032102,2 - Medium,2 - Medium,3 - Moderate,Category 24,23/5/2016 10:27,26/6/2016 14:07,4,0,24
INC0032104,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 10:28,28/5/2016 11:07,0,0,2
INC0032105,2 - Medium,2 - Medium,3 - Moderate,Category 23,23/5/2016 10:29,15/6/2016 13:00,3,0,12
INC0032106,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 10:31,28/5/2016 17:07,2,0,11
INC0032107,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 10:31,28/5/2016 11:07,0,0,2
INC0032108,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 10:32,29/5/2016 16:07,2,0,8
INC0032110,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 10:33,28/5/2016 12:07,0,0,3
INC0032111,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 10:34,28/5/2016 11:07,0,0,2
INC0032112,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 10:34,28/5/2016 12:07,0,0,4
INC0032114,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 10:34,5/6/2016 11:07,0,0,5
INC0032115,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 10:36,30/10/2016 12:00,3,0,57
INC0032116,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 10:36,30/5/2016 09:07,0,0,6
INC0032117,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 10:39,7/6/2016 16:10,2,0,9
INC0032118,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 10:40,28/5/2016 11:07,0,0,2
INC0032119,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 10:40,5/6/2016 16:07,0,0,8
INC0032120,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 10:41,28/5/2016 11:07,0,0,2
INC0032121,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 10:42,28/5/2016 15:07,2,0,6
INC0032124,2 - Medium,2 - Medium,3 - Moderate,Category 57,23/5/2016 10:48,29/5/2016 10:07,0,0,3
INC0032125,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 10:50,28/5/2016 11:07,0,0,2
INC0032126,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 10:51,28/5/2016 11:07,0,0,2
INC0032127,2 - Medium,3 - Low,4 - Low,Category 20,23/5/2016 10:53,28/5/2016 15:07,0,0,5
INC0032128,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 10:53,28/5/2016 11:07,0,0,2
INC0032129,2 - Medium,2 - Medium,3 - Moderate,Category 43,23/5/2016 10:53,1/6/2016 11:07,0,0,4
INC0032130,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 10:53,14/6/2016 17:07,1,0,10
INC0032131,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 10:55,5/6/2016 10:07,6,0,12
INC0032132,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 10:55,28/5/2016 11:10,0,0,2
INC0032133,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 11:00,28/5/2016 13:07,1,0,3
INC0032134,2 - Medium,2 - Medium,3 - Moderate,Category 23,23/5/2016 11:01,7/6/2016 15:07,1,0,7
INC0032135,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 11:02,28/5/2016 11:10,0,0,2
INC0032136,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 11:03,7/6/2016 12:07,0,0,7
INC0032137,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 11:03,28/5/2016 12:07,0,0,3
INC0032138,2 - Medium,2 - Medium,3 - Moderate,Category 57,23/5/2016 11:05,31/5/2016 19:07,1,0,7
INC0032139,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 11:05,21/6/2016 14:00,1,0,11
INC0032141,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 11:06,28/5/2016 12:07,0,0,2
INC0032142,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 11:08,28/5/2016 16:07,0,0,2
INC0032145,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 11:09,28/5/2016 12:07,0,0,2
INC0032147,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 11:11,29/5/2016 15:07,1,0,4
INC0032148,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 11:12,28/5/2016 12:07,0,0,2
INC0032149,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 11:13,7/6/2016 16:07,8,0,20
INC0032150,2 - Medium,2 - Medium,3 - Moderate,Category 40,23/5/2016 11:14,28/5/2016 12:07,0,0,1
INC0032151,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 11:16,28/5/2016 12:07,0,0,2
INC0032152,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 11:18,28/5/2016 12:07,1,0,5
INC0032154,2 - Medium,2 - Medium,3 - Moderate,Category 61,23/5/2016 11:25,28/5/2016 14:07,0,0,5
INC0032155,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 11:25,28/5/2016 14:07,0,0,3
INC0032157,2 - Medium,2 - Medium,3 - Moderate,Category 23,23/5/2016 11:25,28/5/2016 14:07,1,0,4
INC0032158,2 - Medium,2 - Medium,3 - Moderate,Category 23,23/5/2016 11:27,15/6/2016 14:10,1,0,13
INC0032159,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 11:27,28/5/2016 13:07,0,0,5
INC0032160,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 11:27,28/5/2016 12:07,0,0,2
INC0032161,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 11:30,28/5/2016 12:07,0,0,2
INC0032162,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 11:33,28/5/2016 14:07,1,0,4
INC0032163,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 11:34,7/6/2016 16:07,10,0,20
INC0032164,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 11:35,28/5/2016 12:07,0,0,2
INC0032167,3 - Low,3 - Low,4 - Low,Category 53,23/5/2016 11:37,28/5/2016 13:07,0,0,2
INC0032168,2 - Medium,2 - Medium,3 - Moderate,Category 20,23/5/2016 11:37,28/5/2016 12:07,0,0,2
INC0032169,2 - Medium,2 - Medium,3 - Moderate,Category 61,23/5/2016 11:38,5/6/2016 15:07,0,1,12
INC0032170,2 - Medium,2 - Medium,3 - Moderate,Category 19,23/5/2016 11:40,13/6/2016 15:07,4,0,13
INC0032171,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 11:40,28/5/2016 16:07,3,0,6
INC0032172,2 - Medium,2 - Medium,3 - Moderate,Category 44,23/5/2016 11:40,28/5/2016 14:07,0,0,4
INC0032177,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 11:43,12/10/2016 11:00,0,0,48
INC0032178,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 11:44,28/5/2016 12:07,0,0,2
INC0032179,2 - Medium,2 - Medium,3 - Moderate,Category 23,23/5/2016 11:45,20/6/2016 17:00,2,0,16
INC0032180,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 11:47,28/5/2016 16:07,3,0,6
INC0032183,2 - Medium,1 - High,2 - High,Category 53,23/5/2016 11:48,28/5/2016 13:07,1,0,4
INC0032184,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 11:50,28/5/2016 12:07,0,0,3
INC0032185,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 11:51,19/6/2016 10:07,3,0,16
INC0032186,2 - Medium,2 - Medium,3 - Moderate,Category 43,23/5/2016 11:52,4/6/2016 12:07,6,0,17
INC0032187,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 11:52,28/5/2016 12:07,0,0,3
INC0032189,2 - Medium,2 - Medium,3 - Moderate,Category 61,23/5/2016 11:54,29/5/2016 09:07,0,0,4
INC0032190,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 11:57,28/5/2016 12:07,0,0,2
INC0032192,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 12:00,7/6/2016 16:07,2,0,10
INC0032193,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 12:03,28/5/2016 16:07,2,0,5
INC0032195,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 12:06,28/5/2016 14:07,1,0,3
INC0032196,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 12:14,28/5/2016 14:07,1,0,4
INC0032197,2 - Medium,2 - Medium,3 - Moderate,Category 9,23/5/2016 12:17,4/6/2016 15:07,0,0,7
INC0032198,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 12:20,13/6/2016 12:07,4,0,13
INC0032199,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 12:23,28/5/2016 13:07,0,0,2
INC0032200,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 12:24,28/5/2016 13:07,0,0,2
INC0032201,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 12:25,5/6/2016 15:07,0,0,8
INC0032202,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 12:25,28/5/2016 13:07,0,0,2
INC0032203,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 12:32,30/5/2016 16:07,2,0,6
INC0032204,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 12:33,28/5/2016 13:07,0,0,2
INC0032205,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 12:34,28/5/2016 13:07,0,0,2
INC0032206,2 - Medium,2 - Medium,3 - Moderate,Category 57,23/5/2016 12:36,30/5/2016 11:07,0,0,5
INC0032207,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 12:38,28/5/2016 15:07,1,0,7
INC0032208,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 12:39,28/5/2016 13:07,0,0,2
INC0032209,2 - Medium,2 - Medium,3 - Moderate,Category 35,23/5/2016 12:40,28/5/2016 13:07,0,0,2
INC0032210,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 12:43,28/5/2016 14:07,0,0,2
INC0032211,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 12:44,19/6/2016 12:00,0,0,12
INC0032212,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 12:44,28/5/2016 13:07,0,0,2
INC0032213,2 - Medium,2 - Medium,3 - Moderate,Category 61,23/5/2016 12:45,28/5/2016 16:10,1,0,5
INC0032215,2 - Medium,2 - Medium,3 - Moderate,Category 23,23/5/2016 12:52,15/6/2016 18:00,2,0,15
INC0032216,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 12:55,28/5/2016 14:07,0,0,3
INC0032218,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 13:03,28/5/2016 13:10,0,0,2
INC0032221,2 - Medium,2 - Medium,3 - Moderate,Category 19,23/5/2016 13:04,29/5/2016 12:07,0,0,3
INC0032222,2 - Medium,2 - Medium,3 - Moderate,Category 35,23/5/2016 13:07,28/5/2016 14:07,0,0,2
INC0032224,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 13:12,15/6/2016 18:00,0,0,9
INC0032226,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 13:12,28/5/2016 14:07,0,0,2
INC0032230,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 13:30,28/5/2016 15:07,0,0,2
INC0032231,2 - Medium,2 - Medium,3 - Moderate,Category 9,23/5/2016 13:30,4/6/2016 17:10,0,0,5
INC0032232,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 13:31,2/7/2016 11:07,0,0,15
INC0032233,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 13:32,28/5/2016 14:07,0,0,2
INC0032234,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 13:33,28/5/2016 14:07,0,0,2
INC0032235,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 13:35,28/5/2016 14:07,0,0,2
INC0032236,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 13:36,7/6/2016 16:07,7,0,14
INC0032237,1 - High,1 - High,1 - Critical,Category 23,23/5/2016 13:37,30/5/2016 15:07,2,0,5
INC0032239,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 13:39,28/5/2016 15:07,0,0,2
INC0032240,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 13:39,5/6/2016 11:07,1,0,6
INC0032241,2 - Medium,2 - Medium,3 - Moderate,Category 35,23/5/2016 13:41,28/5/2016 14:07,0,0,2
INC0032242,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 13:44,28/5/2016 14:07,0,0,1
INC0032243,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 13:48,28/5/2016 15:07,0,0,4
INC0032245,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 13:48,28/5/2016 14:07,0,0,3
INC0032247,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 13:50,28/5/2016 15:07,0,0,4
INC0032248,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 13:55,30/5/2016 12:07,0,0,4
INC0032249,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 13:56,29/5/2016 10:07,2,0,6
INC0032250,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 13:57,31/5/2016 16:07,5,0,8
INC0032252,2 - Medium,2 - Medium,3 - Moderate,Category 9,23/5/2016 13:59,28/5/2016 15:07,0,0,4
INC0032253,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 14:00,28/5/2016 15:07,1,0,3
INC0032254,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 14:01,28/5/2016 15:07,0,0,2
INC0032255,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 14:02,28/5/2016 15:07,0,0,2
INC0032256,2 - Medium,2 - Medium,3 - Moderate,Category 44,23/5/2016 14:04,28/5/2016 15:07,1,0,4
INC0032258,2 - Medium,2 - Medium,3 - Moderate,Category 44,23/5/2016 14:06,28/5/2016 17:07,2,0,4
INC0032259,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 14:09,28/5/2016 15:07,0,0,2
INC0032260,2 - Medium,2 - Medium,3 - Moderate,Category 44,23/5/2016 14:09,29/5/2016 11:07,3,0,7
INC0032261,2 - Medium,2 - Medium,3 - Moderate,Category 37,23/5/2016 14:10,28/5/2016 15:07,0,0,2
INC0032262,2 - Medium,2 - Medium,3 - Moderate,Category 53,23/5/2016 14:10,30/5/2016 11:07,4,0,8
INC0032263,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 14:10,28/5/2016 15:07,0,0,2
INC0032265,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 14:14,29/5/2016 10:07,3,0,7
INC0032267,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 14:14,13/6/2016 17:07,0,0,8
INC0032268,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 14:15,28/5/2016 15:07,0,0,2
INC0032269,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 14:17,28/5/2016 15:07,0,0,2
INC0032270,2 - Medium,2 - Medium,3 - Moderate,Category 34,23/5/2016 14:19,13/6/2016 16:07,2,0,11
INC0032273,2 - Medium,2 - Medium,3 - Moderate,Category 32,23/5/2016 14:23,28/5/2016 18:07,6,0,13
INC0032276,2 - Medium,2 - Medium,3 - Moderate,Category 61,23/5/2016 14:28,30/5/2016 18:07,1,0,5
INC0032277,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 14:32,28/5/2016 15:07,0,0,2
INC0032278,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 14:35,29/5/2016 11:07,1,0,6
INC0032279,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 14:37,13/6/2016 18:07,0,0,8
INC0032280,2 - Medium,2 - Medium,3 - Moderate,Category 42,23/5/2016 14:38,28/5/2016 15:07,1,0,4
INC0032281,2 - Medium,2 - Medium,3 - Moderate,Category 46,23/5/2016 14:38,28/5/2016 15:07,0,0,2
INC0032282,2 - Medium,2 - Medium,3 - Moderate,Category 26,23/5/2016 14:39,30/5/2016 19:07,1,0,7
INC0032283,2 - Medium,2 - Medium,3 - Moderate,Category 61,23/5/2016 14:39,13/6/2016 10:07,3,0,10
